Time Stamp,time,P up,P down,T,,,Water in,,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,Pump Volume,P Pump,Q pump
39:15.0,29.50014639,1483.625409,1142.990671,5.673873,76.728543,56.325,46.1865,38,38,0,0,0,0.04368316,0,143.308933,1462.6,0.025
42:15.0,29.55014667,1485.989397,1143.340571,5.675257,76.803543,56.4,46.248,38.077778,38.077778,0,0,0,0.04368316,0,143.234,1464.6,0.025
45:15.0,29.60014722,1487.697274,1143.809208,5.640874,76.878543,56.475,46.3095,38.85,38.85,0,0,0,0.04368316,0,143.15894,1466,0.025
48:15.0,29.6501475,1489.431216,1144.542271,5.690891,76.953543,56.55,46.371,39,39,0,0,0,0.04368316,0,143.084008,1468.2,0.025
51:15.0,29.7001475,1491.581349,1145.623024,5.614915,77.028543,56.625,46.4325,39,39,0,0,0,0.04368316,0,143.009011,1470,0.025
54:15.0,29.75014778,1493.386302,1146.825539,5.663424,77.103543,56.7,46.494,39,39,0,0,0,0.04368316,0,142.933952,1472,0.025
57:15.0,29.80014806,1495.383337,1148.133617,6.042753,77.178543,56.775,46.5555,39,39,0,0,0,0.04368316,0,142.858987,1474,0.025
00:15.0,29.85014833,1497.067253,1148.328775,6.191886,77.253543,56.85,46.617,39,39,0,0,0,0.04368316,0,142.783959,1475.2,0.025
03:15.0,29.90014861,1498.706046,1148.902345,5.373863,77.328543,56.925,46.6785,39,39,0,0,0,0.04368316,0,142.708963,1477.2,0.025
06:15.0,29.95014889,1500.604794,1149.426164,5.53539,77.403543,57,46.74,39,39,0,0,0,0.04368316,0,142.633967,1479.4,0.025
09:15.0,30.00014889,1502.741262,1150.174161,5.505487,77.478543,57.075,46.8015,39,39,0,0,0,0.04368316,0,142.558939,1481.6,0.025
12:15.0,30.05014944,1505.213144,1150.99867,5.567118,77.553543,57.15,46.863,39,39,0,0,0,0.04368316,0,142.484038,1483.2,0.025
15:15.0,30.10014944,1505.906167,1151.63469,5.582861,77.628543,57.225,46.9245,39,39,0,0,0,0.04368316,0,142.408851,1484,0.025
18:15.0,30.15015,1507.243302,1152.388002,5.610647,77.703543,57.3,46.986,39,39,0,0,0,0.04368316,0,142.33395,1486,0.025
21:15.0,30.20015028,1509.459034,1153.339321,5.656927,77.778543,57.375,47.0475,39,39,0,0,0,0.04368316,0,142.258922,1488.2,0.025
24:15.0,30.25015028,1511.20882,1154.189194,5.610374,77.853543,57.45,47.109,39,39,0,0,0,0.04368316,0,142.183894,1489.6,0.025
27:15.0,30.30015083,1512.78009,1154.95445,5.603073,77.928543,57.525,47.1705,39,39,0,0,0,0.04368316,0,142.10893,1491.2,0.025
30:15.0,30.35015056,1513.449836,1155.752497,5.671312,78.003543,57.6,47.232,39,39,0,0,0,0.04368316,0,142.034029,1490.6,0.025
33:15.0,30.40015111,1513.336268,1156.651789,5.715634,78.078543,57.675,47.2935,39,39,0,0,0,0.04368316,0,141.958937,1491.4,0.025
36:15.0,30.45015139,1514.62511,1157.568606,5.643251,78.153543,57.75,47.355,39,39,0,0,0,0.04368316,0,141.884004,1493,0.025
39:15.0,30.50015194,1515.821901,1158.422965,5.649801,78.228543,57.825,47.4165,39,39,0,0,0,0.04368316,0,141.809008,1493.8,0.025
42:15.0,30.55015167,1517.055033,1159.429142,5.672025,78.303543,57.9,47.478,39,39,0,0,0,0.04368316,0,141.733917,1495.6,0.025
45:15.0,30.60015194,1518.451191,1160.578193,5.665355,78.378543,57.975,47.5395,39,39,0,0,0,0.04368316,0,141.658952,1496.8,0.025
48:15.0,30.6501525,1519.596771,1161.253457,5.670146,78.453543,58.05,47.601,39,39,0,0,0,0.04368316,0,141.583988,1497.2,0.025
51:15.0,30.70015278,1519.835975,1161.334911,5.655113,78.528543,58.125,47.6625,39,39,0,0,0,0.04368316,0,141.50896,1497.2,0.025
54:15.0,30.75015333,1520.226205,1161.519196,5.667285,78.603543,58.2,47.724,39.816667,39.816667,0,0,0,0.04368316,0,141.433932,1498,0.025
57:15.0,30.80015333,1520.84876,1161.899926,6.200367,78.678543,58.275,47.7855,40,40,0,0,0,0.04368316,0,141.358967,1499,0.025
00:15.0,30.85015361,1521.770479,1159.909507,6.53478,78.753543,58.35,47.847,40,40,0,0,0,0.04368316,0,141.284035,1499.2,0.025
03:15.0,30.90015361,1521.899612,1157.404171,6.543926,78.828543,58.425,47.9085,40,40,0,0,0,0.04368316,0,141.208943,1499.4,0.025
06:15.0,30.95015389,1522.29914,1155.318445,6.557705,78.903543,58.5,47.97,40,40,0,0,0,0.04368316,0,141.133915,1499.8,0.025
09:15.0,31.00015417,1522.697316,1154.11422,6.541712,78.978543,58.575,48.0315,40,40,0,0,0,0.04368316,0,141.058951,1500,0.025
12:15.0,31.05015444,1522.51873,1154.168812,6.561983,79.053543,58.65,48.093,40,40,0,0,0,0.04368316,0,140.98405,1499.4,0.025
15:15.0,31.10015472,1521.51929,1155.567614,6.568174,79.128543,58.725,48.1545,40,40,0,0,0,0.04368316,0,140.90899,1498.2,0.025
18:15.0,31.15015472,1520.744014,1156.651872,6.578403,79.203543,58.8,48.216,40,40,0,0,0,0.04368316,0,140.833962,1498,0.025
21:15.0,31.20015528,1520.7357,1157.92412,6.610027,79.278543,58.875,48.2775,40,40,0,0,0,0.04368316,0,140.759029,1499.4,0.025
24:15.0,31.25015556,1522.382145,1159.183528,6.615438,79.353543,58.95,48.339,40,40,0,0,0,0.04368316,0,140.683969,1500.2,0.025
27:15.0,31.30015528,1523.218158,1160.520369,6.618062,79.428543,59.025,48.4005,40,40,0,0,0,0.04368316,0,140.608973,1501.4,0.025
30:15.0,31.35015611,1524.198508,1161.657842,6.611877,79.503543,59.1,48.462,40,40,0,0,0,0.04368316,0,140.53385,1502,0.025
33:15.0,31.40015639,1524.522707,1161.818365,6.647338,79.578543,59.175,48.5235,40,40,0,0,0,0.04368316,0,140.458917,1501.6,0.025
36:15.0,31.45015639,1524.530906,1162.594974,6.673383,79.653543,59.25,48.585,40,40,0,0,0,0.04368316,0,140.383921,1501.8,0.025
39:15.0,31.50015639,1525.108461,1163.615579,6.645742,79.728543,59.325,48.6465,40,40,0,0,0,0.04368316,0,140.308957,1503.4,0.025
42:15.0,31.55015667,1526.578885,1164.677927,6.674544,79.803543,59.4,48.708,40,40,0,0,0,0.04368316,0,140.234055,1503.8,0.025
45:15.0,31.60015722,1526.345096,1165.89584,6.670684,79.878543,59.475,48.7695,40,40,0,0,0,0.04368316,0,140.158932,1502.8,0.025
48:15.0,31.65015722,1525.445472,1166.935206,6.684861,79.953543,59.55,48.831,40,40,0,0,0,0.04368316,0,140.084,1502.6,0.025
51:15.0,31.70015778,1525.37022,1167.4068,6.712895,80.028543,59.625,48.8925,40,40,0,0,0,0.04368316,0,140.008972,1502.4,0.025
54:15.0,31.75015806,1525.271104,1168.257787,6.702924,80.103543,59.7,48.954,40,40,0,0,0,0.04368316,0,139.934007,1502.4,0.025
57:15.0,31.80015806,1525.300149,1168.882428,7.028209,80.178543,59.775,49.0155,40.45,40.45,0,0,0,0.04368316,0,139.859011,1502.6,0.025
00:15.0,31.85015889,1525.364737,1165.444877,7.232534,80.253543,59.85,49.077,41,41,0,0,0,0.04368316,0,139.783888,1501.6,0.025
03:15.0,31.90015861,1523.852156,1164.825335,6.75069,80.328543,59.925,49.1385,41,41,0,0,0,0.04368316,0,139.708796,1500.2,0.025
06:15.0,31.95015861,1522.326159,1168.165586,6.730643,80.403543,60,49.2,41,41,0,0,0,0.04368316,0,139.634022,1497.6,0.025
09:15.0,32.00015889,1519.014582,1171.736517,6.720593,80.478543,60.075,49.2615,41,41,0,0,0,0.04368316,0,139.558836,1493.4,0.025
12:15.0,32.05015944,1515.035224,1173.866704,6.729335,80.553543,60.15,49.323,41,41,0,0,0,0.04368316,0,139.483966,1490,0.025
15:15.0,32.10015972,1511.94737,1175.563602,6.723197,80.628543,60.225,49.3845,41,41,0,0,0,0.04368316,0,139.409002,1487.2,0.026256
18:15.0,32.15015944,1509.4298,1177.788456,6.701195,80.707311,60.303768,49.44908976,41,41,0,0,0,0.04368316,0,139.333815,1485,0.025
21:15.0,32.20016028,1507.191699,1179.360945,6.741764,80.782311,60.378768,49.51058976,41,41,0,0,0,0.04368316,0,139.258946,1483.4,0.025
24:15.0,32.25016,1505.910905,1180.229132,6.74124,80.857311,60.453768,49.57208976,41,41,0,0,0,0.04368316,0,139.184013,1483.2,0.025
27:15.0,32.30016056,1505.80429,1179.812489,6.767639,80.932311,60.528768,49.63358976,41,41,0,0,0,0.04368316,0,139.109017,1482.4,0.025
30:15.0,32.35016083,1504.88939,1177.63207,6.745769,81.007311,60.603768,49.69508976,41,41,0,0,0,0.04368316,0,139.033989,1481.2,0.025
33:15.0,32.40016083,1503.671143,1178.101795,6.737086,81.082311,60.678768,49.75658976,41,41,0,0,0,0.04368316,0,138.958866,1480.6,0.025
36:15.0,32.45016139,1503.187977,1178.382118,6.756957,81.157311,60.753768,49.81808976,41,41,0,0,0,0.04368316,0,138.883965,1479.6,0.025
39:15.0,32.50016167,1502.136341,1178.221387,6.745466,81.232311,60.828768,49.87958976,41,41,0,0,0,0.04368316,0,138.809032,1478.8,0.025
42:15.0,32.55016222,1501.213951,1178.35216,6.734698,81.307311,60.903768,49.94108976,41,41,0,0,0,0.04368316,0,138.733909,1477.4,0.025
45:15.0,32.60016194,1500.305249,1177.233258,6.745841,81.382311,60.978768,50.00258976,41,41,0,0,0,0.04368316,0,138.658722,1476.6,0.025
48:15.0,32.6501625,1498.852661,1173.696114,6.76437,81.457311,61.053768,50.06408976,41,41,0,0,0,0.04368316,0,138.583916,1474.6,0.025
51:15.0,32.7001625,1497.085529,1169.452685,6.769264,81.532311,61.128768,50.12558976,41,41,0,0,0,0.04368316,0,138.508983,1473,0.025
54:15.0,32.7501625,1495.440707,1164.79644,6.809725,81.607311,61.203768,50.18708976,41.638889,41.638889,0,0,0,0.04368316,0,138.43386,1471.8,0.025
57:15.0,32.80016333,1494.081024,1159.840861,7.391605,81.682311,61.278768,50.24858976,42,42,0,0,0,0.04368316,0,138.358991,1469.8,0.025
00:15.0,32.85016333,1491.57741,1152.426507,7.026313,81.757311,61.353768,50.31008976,42,42,0,0,0,0.04368316,0,138.283963,1466.4,0.025
03:15.0,32.90016361,1488.087543,1152.600219,6.77563,81.832311,61.428768,50.37158976,42,42,0,0,0,0.04368316,0,138.208872,1463.2,0.025
06:15.0,32.95016361,1485.170358,1157.993996,6.773235,81.907311,61.503768,50.43308976,42,42,0,0,0,0.04368316,0,138.134002,1461,0.025
09:15.0,33.00016389,1483.373915,1161.613257,6.786567,81.982311,61.578768,50.49458976,42,42,0,0,0,0.04368316,0,138.058911,1459.6,0.025
12:15.0,33.05016389,1481.981396,1165.491812,6.723803,82.057311,61.653768,50.55608976,42,42,0,0,0,0.04368316,0,137.983883,1458.2,0.025
15:15.0,33.10016444,1481.046884,1168.659713,6.74547,82.132311,61.728768,50.61758976,42,42,0,0,0,0.04368316,0,137.908918,1457.6,0.025
18:15.0,33.15016472,1480.506166,1169.173898,6.756039,82.207311,61.803768,50.67908976,42,42,0,0,0,0.04368316,0,137.833986,1457.4,0.025
21:15.0,33.200165,1480.172154,1168.984347,6.74154,82.282311,61.878768,50.74058976,42,42,0,0,0,0.04368316,0,137.758958,1457.6,0.025
24:15.0,33.25016528,1481.125927,1169.433357,6.770569,82.357311,61.953768,50.80208976,42,42,0,0,0,0.04368316,0,137.683866,1459.4,0.025
27:15.0,33.30016583,1482.583368,1170.609742,6.759444,82.432311,62.028768,50.86358976,42,42,0,0,0,0.04368316,0,137.608965,1460.8,0.025
30:15.0,33.35016583,1483.70097,1172.102197,6.775569,82.507311,62.103768,50.92508976,42,42,0,0,0,0.04368316,0,137.533969,1461.6,0.027017
33:15.0,33.40016611,1484.411728,1173.487543,6.770347,82.588362,62.184819,50.99155158,42,42,0,0,0,0.04368316,0,137.458878,1461.8,0.025
36:15.0,33.45016611,1485.112619,1174.572026,6.778838,82.663362,62.259819,51.05305158,42,42,0,0,0,0.04368316,0,137.383913,1463.4,0.025
39:15.0,33.50016667,1486.445653,1177.15168,6.764629,82.738362,62.334819,51.11455158,42,42,0,0,0,0.04368316,0,137.30898,1464.6,0.025
42:15.0,33.55016667,1487.773216,1178.408862,6.77615,82.813362,62.409819,51.17605158,42,42,0,0,0,0.04368316,0,137.233921,1465.8,0.025
45:15.0,33.60016694,1488.72351,1180.290553,6.769341,82.888362,62.484819,51.23755158,42,42,0,0,0,0.04368316,0,137.158893,1466.4,0.025
48:15.0,33.65016722,1489.174226,1181.762294,6.786446,82.963362,62.559819,51.29905158,42,42,0,0,0,0.04368316,0,137.083991,1466.8,0.025
51:15.0,33.7001675,1489.617254,1184.064158,6.794728,83.038362,62.634819,51.36055158,42.438889,42.438889,0,0,0,0.04368316,0,137.008932,1467.6,0.025
54:15.0,33.7501675,1490.656771,1185.754337,6.775473,83.113362,62.709819,51.42205158,42.994444,42.994444,0,0,0,0.04368316,0,136.933967,1469,0.025685
57:15.0,33.80016806,1492.174704,1187.409716,6.75971,83.190417,62.786874,51.48523668,43,43,0,0,0,0.04368316,0,136.859003,1470.6,0.025
00:15.0,33.85016806,1493.828386,1188.909837,6.744787,83.265417,62.861874,51.54673668,43,43,0,0,0,0.04368316,0,136.783785,1471.4,0.025
03:15.0,33.90016889,1494.736209,1189.922202,6.778444,83.340417,62.936874,51.60823668,43,43,0,0,0,0.04368316,0,136.708947,1472.6,0.025
06:15.0,33.95016861,1495.501087,1190.470224,6.788293,83.415417,63.011874,51.66973668,43,43,0,0,0,0.04368316,0,136.633887,1473,0.025
09:15.0,34.00016889,1495.896888,1190.875307,6.76789,83.490417,63.086874,51.73123668,43,43,0,0,0,0.04368316,0,136.558891,1473,0.025
12:15.0,34.05016917,1494.817633,1191.201925,6.750306,83.565417,63.161874,51.79273668,43,43,0,0,0,0.04368316,0,136.483863,1470.8,0.025
15:15.0,34.10016972,1493.002433,1191.676601,6.793528,83.640417,63.236874,51.85423668,43,43,0,0,0,0.04368316,0,136.408867,1469.2,0.025
18:15.0,34.15016944,1491.578099,1191.700886,6.78157,83.715417,63.311874,51.91573668,43,43,0,0,0,0.04368316,0,136.333871,1468.6,0.025
21:15.0,34.20017,1491.111988,1191.46685,6.766615,83.790417,63.386874,51.97723668,43,43,0,0,0,0.04368316,0,136.258938,1467.8,0.025
24:15.0,34.25017,1490.090281,1190.852715,6.768928,83.865417,63.461874,52.03873668,43,43,0,0,0,0.04368316,0,136.183973,1466.8,0.025
27:15.0,34.30017056,1488.916081,1191.20048,6.747387,83.940417,63.536874,52.10023668,43,43,0,0,0,0.04368316,0,136.109009,1465,0.025
30:15.0,34.35017056,1487.486018,1191.00372,6.738233,84.015417,63.611874,52.16173668,43,43,0,0,0,0.04368316,0,136.033981,1464.2,0.025
33:15.0,34.40017083,1486.683595,1190.676312,6.742319,84.090417,63.686874,52.22323668,43,43,0,0,0,0.04368316,0,135.958858,1463.2,0.025
36:15.0,34.45017139,1485.477628,1190.477533,6.758101,84.165417,63.761874,52.28473668,43,43,0,0,0,0.04368316,0,135.883988,1462.4,0.025
39:15.0,34.50017139,1484.720575,1190.082351,6.787775,84.240417,63.836874,52.34623668,43,43,0,0,0,0.04368316,0,135.80877,1461.4,0.025
42:15.0,34.55017167,1484.109362,1188.771341,6.767468,84.315417,63.911874,52.40773668,43,43,0,0,0,0.04368316,0,135.733837,1460.8,0.025
45:15.1,34.6001725,1483.751657,1188.273659,6.779717,84.390417,63.986874,52.46923668,43,43,0,0,0,0.04368316,0,135.658873,1461.2,0.025
48:15.0,34.65017222,1483.537459,1187.189849,6.774275,84.465417,64.061874,52.53073668,43.177778,43.177778,0,0,0,0.04368316,0,135.583972,1460.6,0.025
51:15.1,34.70017278,1483.43633,1185.793124,6.750812,84.540417,64.136874,52.59223668,43.916667,43.916667,0,0,0,0.04368316,0,135.508944,1459.8,0.025
54:15.1,34.7501725,1482.606286,1183.999075,6.742431,84.615417,64.211874,52.65373668,44,44,0,0,0,0.04368316,0,135.433852,1459,0.025
57:15.1,34.80017306,1481.658414,1181.275235,6.753972,84.690417,64.286874,52.71523668,44,44,0,0,0,0.04368316,0,135.358983,1458.4,0.025
00:15.1,34.85017333,1481.171707,1178.839659,6.755493,84.765417,64.361874,52.77673668,44,44,0,0,0,0.04368316,0,135.283987,1458,0.025
03:15.1,34.90017389,1480.601617,1176.688575,6.769425,84.840417,64.436874,52.83823668,44,44,0,0,0,0.04368316,0,135.208927,1456.8,0.025
06:15.1,34.95017389,1478.994934,1174.523621,6.72582,84.915417,64.511874,52.89973668,44,44,0,0,0,0.04368316,0,135.133994,1456.4,0.025
09:15.1,35.00017389,1478.57194,1172.997337,6.761555,84.990417,64.586874,52.96123668,44,44,0,0,0,0.04368316,0,135.058839,1455.6,0.025
12:15.1,35.05017417,1477.790595,1171.834333,6.791655,85.065417,64.661874,53.02273668,44,44,0,0,0,0.04368316,0,134.98397,1454.8,0.025
15:15.1,35.10017472,1477.247498,1171.121676,6.743947,85.140417,64.736874,53.08423668,44,44,0,0,0,0.04368316,0,134.90891,1454.2,0.025
18:15.1,35.15017444,1476.426895,1170.898313,6.727478,85.215417,64.811874,53.14573668,44,44,0,0,0,0.04368316,0,134.833819,1453.2,0.025
21:15.1,35.200175,1475.537107,1171.021934,6.764883,85.290417,64.886874,53.20723668,44,44,0,0,0,0.04368316,0,134.758981,1452.8,0.025
24:15.1,35.25017556,1475.536538,1171.197,6.776621,85.365417,64.961874,53.26873668,44,44,0,0,0,0.04368316,0,134.683953,1454,0.025
27:15.1,35.30017556,1477.141257,1171.535687,6.773187,85.440417,65.036874,53.33023668,44,44,0,0,0,0.04368316,0,134.608798,1456.2,0.025
30:15.1,35.35017583,1479.343407,1171.979947,6.787057,85.515417,65.111874,53.39173668,44,44,0,0,0,0.04368316,0,134.533929,1457.8,0.025
33:15.1,35.40017583,1480.886439,1172.636632,6.761803,85.590417,65.186874,53.45323668,44,44,0,0,0,0.04368316,0,134.458965,1459.4,0.025495
36:15.1,35.45017611,1482.455107,1173.373333,6.777094,85.666902,65.263359,53.51595438,44,44,0,0,0,0.04368316,0,134.383905,1460.6,0.025
39:15.1,35.50017667,1483.506526,1174.050864,6.783167,85.741902,65.338359,53.57745438,44,44,0,0,0,0.04368316,0,134.308877,1461.6,0.025
42:15.1,35.55017667,1484.25742,1174.617533,6.777048,85.816902,65.413359,53.63895438,44.555556,44.555556,0,0,0,0.04368316,0,134.234039,1461.8,0.025
45:15.1,35.60017667,1484.38354,1175.2544,6.744154,85.891902,65.488359,53.70045438,45,45,0,0,0,0.04368316,0,134.158948,1461.4,0.025
48:15.1,35.65017722,1484.258577,1175.782863,6.758873,85.966902,65.563359,53.76195438,45,45,0,0,0,0.04368316,0,134.083761,1461.2,0.025
51:15.1,35.7001775,1483.797202,1175.845703,6.76526,86.041902,65.638359,53.82345438,45,45,0,0,0,0.04368316,0,134.009019,1460.8,0.025
54:15.1,35.7501775,1483.458099,1175.82224,6.750076,86.116902,65.713359,53.88495438,45,45,0,0,0,0.04368316,0,133.933991,1461.8,0.025
57:15.1,35.80017778,1484.905639,1175.176062,7.118005,86.191902,65.788359,53.94645438,45,45,0,0,0,0.04368316,0,133.858836,1462.6,0.025
00:15.1,35.85017833,1484.678291,1164.861349,7.329595,86.266902,65.863359,54.00795438,45,45,0,0,0,0.04368316,0,133.783967,1460,0.025
03:15.1,35.90017833,1481.934652,1160.62713,6.799207,86.341902,65.938359,54.06945438,45,45,0,0,0,0.04368316,0,133.708875,1457.4,0.025
06:15.1,35.95017861,1479.176011,1165.427128,6.783436,86.416902,66.013359,54.13095438,45,45,0,0,0,0.04368316,0,133.633974,1455.6,0.025
09:15.1,36.00017917,1478.074665,1169.557743,6.799129,86.491902,66.088359,54.19245438,45,45,0,0,0,0.04368316,0,133.558978,1455.8,0.025
12:15.1,36.05017889,1478.859637,1173.13114,6.781686,86.566902,66.163359,54.25395438,45,45,0,0,0,0.04368316,0,133.483728,1456.8,0.025
15:15.1,36.10017917,1479.366699,1176.437305,6.770103,86.641902,66.238359,54.31545438,45,45,0,0,0,0.04368316,0,133.408985,1457,0.025
18:15.1,36.15017944,1480.297051,1179.247307,6.794293,86.716902,66.313359,54.37695438,45,45,0,0,0,0.04368316,0,133.333894,1459,0.025
21:15.1,36.20018,1481.713954,1181.430625,6.768755,86.791902,66.388359,54.43845438,45,45,0,0,0,0.04368316,0,133.258834,1459.4,0.025
24:15.1,36.25018,1482.091574,1183.213703,6.75938,86.866902,66.463359,54.49995438,45,45,0,0,0,0.04368316,0,133.184028,1460.2,0.025
27:15.1,36.30018028,1483.179385,1184.653127,6.768964,86.941902,66.538359,54.56145438,45,45,0,0,0,0.04368316,0,133.108937,1461.8,0.025
30:15.1,36.35018111,1484.310333,1186.052792,6.797571,87.016902,66.613359,54.62295438,45,45,0,0,0,0.04368316,0,133.033877,1462,0.025
33:15.1,36.40018111,1485.133828,1187.286012,6.779137,87.091902,66.688359,54.68445438,45,45,0,0,0,0.04368316,0,132.958913,1463.4,0.025
36:15.1,36.45018111,1486.873867,1188.526474,6.766874,87.166902,66.763359,54.74595438,45,45,0,0,0,0.04368316,0,132.88398,1465.2,0.025
39:15.1,36.50018139,1488.24058,1189.779445,6.757788,87.241902,66.838359,54.80745438,45,45,0,0,0,0.04368316,0,132.80892,1466.8,0.025
42:15.1,36.55018139,1490.185494,1191.039858,6.774413,87.316902,66.913359,54.86895438,45,45,0,0,0,0.04368316,0,132.734019,1469.2,0.025
45:15.1,36.60018167,1492.559675,1192.127247,6.753063,87.391902,66.988359,54.93045438,45.672222,45.672222,0,0,0,0.04368316,0,132.658991,1471.6,0.025
48:15.1,36.65018222,1494.842368,1193.361389,6.779747,87.466902,67.063359,54.99195438,46,46,0,0,0,0.04368316,0,132.583837,1473.4,0.025
51:15.1,36.70018222,1496.680713,1194.534834,6.79021,87.541902,67.138359,55.05345438,46,46,0,0,0,0.04368316,0,132.508904,1475.8,0.025
54:15.1,36.7501825,1499.306446,1195.622979,6.766222,87.616902,67.213359,55.11495438,46,46,0,0,0,0.04368316,0,132.433876,1479,0.025
57:15.1,36.80018333,1502.855409,1196.696706,5.728,87.691902,67.288359,55.17645438,46,46,0,0,0,0.04368316,0,132.359006,1482.6,0.025
00:15.1,36.85018333,1506.096994,1198.977898,5.521118,87.766902,67.363359,55.23795438,46,46,0,0,0,0.04368316,0,132.283915,1485.4,0.025
03:15.1,36.90018361,1509.148897,1201.600475,5.636695,87.841902,67.438359,55.29945438,46,46,0,0,0,0.04368316,0,132.208919,1488.8,0.025
06:15.1,36.95018389,1512.903338,1204.294548,5.645938,87.916902,67.513359,55.36095438,46,46,0,0,0,0.04368316,0,132.133923,1493.6,0.025
09:15.1,37.00018417,1517.894879,1207.082225,5.61361,87.991902,67.588359,55.42245438,46,46,0,0,0,0.04368316,0,132.058831,1498.4,0.025
12:15.1,37.05018417,1523.004844,1209.404704,5.685469,88.066902,67.663359,55.48395438,46,46,0,0,0,0.04368316,0,131.983962,1503,0.025
15:15.1,37.10018472,1527.04291,1211.59146,5.676726,88.141902,67.738359,55.54545438,46,46,0,0,0,0.04368316,0,131.908966,1506.6,0.025
18:15.1,37.15018472,1530.737271,1213.534438,5.613836,88.216902,67.813359,55.60695438,46,46,0,0,0,0.04368316,0,131.833969,1510.4,0.025
21:15.1,37.200185,1534.237152,1215.234401,5.702833,88.291902,67.888359,55.66845438,46,46,0,0,0,0.04368316,0,131.75891,1513.4,0.025
24:15.1,37.25018528,1537.237421,1216.595503,5.652405,88.366902,67.963359,55.72995438,46,46,0,0,0,0.04368316,0,131.683913,1516.4,0.025
27:15.1,37.30018528,1540.154603,1217.331398,5.696189,88.441902,68.038359,55.79145438,46,46,0,0,0,0.04368316,0,131.608885,1519.2,0.025
30:15.1,37.35018611,1542.90567,1217.824412,5.687106,88.516902,68.113359,55.85295438,46,46,0,0,0,0.04368316,0,131.533953,1521.8,0.025
33:15.1,37.40018556,1545.674387,1218.385532,5.634811,88.591902,68.188359,55.91445438,46,46,0,0,0,0.04368316,0,131.458988,1525,0.025
36:15.1,37.45018639,1549.09838,1218.757824,5.67382,88.666902,68.263359,55.97595438,46,46,0,0,0,0.04368316,0,131.383992,1528.6,0.025
39:15.1,37.50018667,1552.468845,1218.215757,5.693987,88.741902,68.338359,56.03745438,46,46,0,0,0,0.04368316,0,131.309027,1531.4,0.025
42:15.1,37.55018667,1555.176211,1217.399646,5.716943,88.816902,68.413359,56.09895438,46,46,0,0,0,0.04368316,0,131.233936,1534.2,0.025
45:15.1,37.60018694,1558.037956,1214.054619,5.667204,88.891902,68.488359,56.16045438,46,46,0,0,0,0.04368316,0,131.158876,1536.6,0.025
48:15.1,37.65018722,1560.219372,1208.265578,5.698733,88.966902,68.563359,56.22195438,46.738889,46.738889,0,0,0,0.04368316,0,131.083975,1538.6,0.025
