07/05/2022 16:13:10.9201

Time Stamp,Inlet Pressure (psia),Outlet Pressure (psia),Slim Tube 1 (C),Slim Tube 2 (C),Slim Tube 3 (C),Slim Tube 4 (C),Slim Tube 5 (C),Room Temp. (C), Box Temp (C),Excitation Voltage (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC)Top Confining Temp (VDC)
07/05/2022 19:19:11.0663,317.784062,235.657825,-9999.000000,5.876874,5.494808,0.000000,0.000000,0.000000,0.000000,1.269463,1.099378,58.450000
07/05/2022 19:22:11.0725,317.833501,235.852866,-9999.000000,5.937054,5.441113,0.000000,0.000000,0.000000,0.000000,1.269502,1.099456,59.866667
07/05/2022 19:25:11.0768,317.955537,235.867218,-9999.000000,5.913307,5.513737,0.000000,0.000000,0.000000,0.000000,1.269600,1.099462,61.416667
07/05/2022 19:28:11.0770,318.027767,235.976686,-9999.000000,5.921875,5.485969,0.000000,0.000000,0.000000,0.000000,1.269657,1.099505,62.872222
07/05/2022 19:31:11.0775,318.129387,236.029618,-9999.000000,5.906274,5.547858,0.000000,0.000000,0.000000,0.000000,1.269739,1.099527,64.427778
07/05/2022 19:34:11.0750,318.164342,236.031487,-9999.000000,5.895883,5.461787,0.000000,0.000000,0.000000,0.000000,1.269767,1.099527,65.894444
07/05/2022 19:37:11.0770,318.155098,236.051794,-9999.000000,5.919266,5.512120,0.000000,0.000000,0.000000,0.000000,1.269759,1.099535,67.477778
07/05/2022 19:40:11.0804,318.082732,235.915773,-9999.000000,5.911977,5.454565,0.000000,0.000000,0.000000,0.000000,1.269701,1.099481,68.894444
07/05/2022 19:43:11.0808,318.001558,235.981321,-9999.000000,5.926283,5.477024,0.000000,0.000000,0.000000,0.000000,1.269636,1.099507,70.522222
07/05/2022 19:46:11.0815,318.116921,236.088829,-9999.000000,5.890015,5.523572,0.000000,0.000000,0.000000,0.000000,1.269729,1.099550,71.955556
07/05/2022 19:49:11.0831,318.126719,236.095349,-9999.000000,5.909157,5.463300,0.000000,0.000000,0.000000,0.000000,1.269737,1.099553,73.477778
07/05/2022 19:52:11.0815,318.163016,236.101960,-9999.000000,5.899575,5.472692,0.000000,0.000000,0.000000,0.000000,1.269766,1.099555,74.944444
07/05/2022 19:55:11.0765,318.168551,236.096254,-9999.000000,5.887288,5.427904,0.000000,0.000000,0.000000,0.000000,1.269770,1.099553,76.494444
07/05/2022 19:58:11.0792,318.138754,236.048007,-9999.000000,5.873663,5.510491,0.000000,0.000000,0.000000,0.000000,1.269746,1.099534,78.050000
07/05/2022 20:01:11.0798,318.149936,236.103472,-9999.000000,5.924153,5.478393,0.000000,0.000000,0.000000,0.000000,1.269755,1.099556,79.516667
07/05/2022 20:04:11.0795,318.112761,236.033605,-9999.000000,5.891575,5.536810,0.000000,0.000000,0.000000,0.000000,1.269725,1.099528,81.022222
07/05/2022 20:07:11.0802,318.133443,236.071877,-9999.000000,5.927353,5.503158,0.000000,0.000000,0.000000,0.000000,1.269742,1.099543,82.505556
07/05/2022 20:10:11.0818,318.141787,236.128148,-9999.000000,5.990378,5.510114,0.000000,0.000000,0.000000,0.000000,1.269749,1.099566,84.050000
07/05/2022 20:13:11.0825,318.170121,236.117550,-9999.000000,6.009729,5.547333,0.000000,0.000000,0.000000,0.000000,1.269771,1.099562,85.538889
